Reference Body,Name,LAN,AOP,SMA,Inclination,Eccentricity,Mass,Radius
HD 109271,HD 109271 c,73.9,1.1,2932118265.7200003,,0.150000,1.4425788e+24,
HD 109749,HD 109749 b,265.6,8.3,920026904.805,,0.000000,5.124951e+24,
HD 110014,HD 110014 b,98.1,10.6,32013944329.800003,,0.462000,2.10502617e+26,
HD 111232,HD 111232 b,131.4,12.8,29470780527.899998,,0.200000,1.35526482e+26,
HD 113337,HD 113337 b,188.1,13.1,13763004104.400002,,0.460000,5.3717079e+25,
Kepler-62,Kepler-62 f,264.2,7.6,10741127116.26,-0.10,,2.087943e+24,900799.2
Kepler-63,Kepler-63 b,221.5,14.2,1196782965.6000001,-2.19,0.450000,7.1749314e+24,3896314.0000000005
PH1,PH1 b,109.5,11.3,9753781169.640001,0.05,0.070200,1.00790703e+25,3939209.2
Kepler-65,Kepler-65 b,288.4,5.1,523592547.45000005,,,,907948.4
Kepler-65,Kepler-65 c,255.5,7.5,1017265520.7600001,,,,1644316.0
Kepler-65,Kepler-65 d,292.6,2.1,1256622113.88,,,,972291.2000000001
Kepler-66,Kepler-66 b,250.2,3.7,2022563211.8639998,,,,1787300.0
Kepler-67,Kepler-67 b,288.1,8.0,1751791065.8969998,,,,1873090.4000000001
Kepler-68,Kepler-68 b,22.1,3.8,,,0.000000,4.56879891e+23,
Kepler-68,Kepler-68 c,125.7,13.9,,,0.000000,1.21859946e+23,
Kepler-68,Kepler-68 d,105.9,12.3,,,0.112000,1.4615601e+25,
Kepler-69,Kepler-69 b,54.2,8.7,1406219984.58,-0.38,0.160000,,1429840.0
Kepler-69,Kepler-69 c,35.3,3.7,9574263724.800001,-0.15,0.140000,,1093827.6
KOI-55,KOI-55 b,336.4,11.3,89758722.42,-25.00,,2.6573819999999998e+22,486145.60000000003
KOI-55,KOI-55 c,247.0,4.9,113694381.732,-25.00,,3.986072999999999e+22,550488.4
KOI-217,KOI-217 b,33.6,9.6,713581843.239,-0.20,0.000000,,7935612.000000001
Kepler-74,Kepler-74 b,353.6,3.3,1168359370.167,-2.54,0.000000,1.1958219e+25,6863232.0
Kepler-80,Kepler-80 e,209.7,1.4,734525545.137,-1.21,,2.46567087e+23,1022335.5999999999
HD 113538,HD 113538 b,102.2,8.4,18550135966.8,,0.140000,6.833267999999999e+24,
HD 113538,HD 113538 c,97.0,10.8,36501880450.799995,,0.200000,1.7652609e+25,
HD 114386,HD 114386 b,350.0,13.6,25880431631.1,,0.230000,2.1638681999999996e+25,
HD 114613,HD 114613 b,294.9,0.1,79885262953.8,,0.458000,6.7763241e+24,
HD 114762,HD 114762 b,310.1,9.8,5385523345.2,,0.340000,2.02910097e+26,
HD 114783,HD 114783 b,204.3,11.1,17353353001.199997,,0.144000,2.087943e+25,
HD 114729,HD 114729 b,48.0,2.4,30921879873.690002,,0.079000,1.5659572499999998e+25,
HD 116029,HD 116029 b,142.3,8.1,24683648665.5,,0.000000,2.6573819999999996e+25,
HD 117207,HD 117207 b,256.9,12.8,56652713634.09,,0.157000,3.6557983799999997e+25,
HD 117618,HD 117618 b,23.4,11.5,2692761672.6,,0.150000,3.3027462e+24,
HD 118203,HD 118203 b,42.3,0.7,1047185094.9000001,,0.310000,5.2957827e+25,
HD 120084,HD 120084 b,283.1,6.5,64327084401.0,,0.660000,8.541585e+25,
HD 121504,HD 121504 b,167.4,9.7,4936729733.1,,0.030000,2.8661763e+25,
HD 125612,HD 125612 b,64.0,13.0,20524827860.04,,0.455300,5.884203e+25,
HD 125612,HD 125612 c,82.3,5.5,783892842.468,,0.049000,1.0439715e+24,
HD 125612,HD 125612 d,166.5,7.8,60736735504.2,,0.117200,1.38183864e+26,
HD 125595,HD 125595 b,342.4,14.5,1196782965.6000001,,0.000000,3.79626e+23,
HD 204313,HD 204313 b,197.0,4.2,45926546304.899994,,0.230000,6.5675298e+25,
HD 204941,HD 204941 b,11.9,9.0,38147457028.5,,0.370000,4.365699e+24,
HD 205739,HD 205739 b,153.5,14.7,13403969214.720001,,0.270000,2.6004381e+25,
HD 206610,HD 206610 b,92.4,1.7,26030029501.8,,0.100000,3.86459268e+25,
HD 207832,HD 207832 b,130.2,12.9,8766435223.019999,,0.197000,1.0629528e+25,
HD 207832,HD 207832 c,211.9,8.8,31595070291.84,,0.270000,1.3856348999999999e+25,
HD 208527,HD 208527 b,354.0,7.5,31415552847.0,,0.080000,1.8791487e+26,
HD 208487,HD 208487 b,265.6,13.9,7838928424.68,,0.240000,9.870276e+24,
HD 209458,HD 209458 b,8.8,11.7,,-3.29,0.000000,1.3856348999999999e+25,9937388.0
HD 210277,HD 210277 b,110.3,6.0,16904559389.099998,,0.480000,2.4485877e+25,
HD 210702,HD 210702 b,208.0,3.2,17173835556.359999,,0.028000,3.43181904e+25,
HD 212771,HD 212771 b,127.3,8.2,17802146613.3,,0.076000,4.5365307e+25,
iot Dra,iot Dra b,112.1,14.6,19073728514.25,,0.712400,1.67415066e+26,
HIP 78530,HIP 78530 b,304.6,8.1,11070242431800.0,,,4.365699e+26,
Kepler-18,Kepler-18 b,178.9,8.0,668702482.0289999,-5.08,0.000000,4.175886e+23,1272557.5999999999
Kepler-18,Kepler-18 c,250.5,9.0,1124975987.664,-2.32,0.000000,1.0249902e+24,3503108.0
Kepler-18,Kepler-18 d,68.4,11.1,1753287044.604,-1.93,0.000000,9.870276e+23,4453951.6
Kepler-81,Kepler-81 b,138.5,9.1,,,,,1544227.2
Kepler-81,Kepler-81 c,292.8,0.5,,,,,1508481.2
Kepler-81,Kepler-81 d,219.6,2.8,1914852744.96,,,,772113.6
Kepler-82,Kepler-82 b,28.8,4.3,2517732163.881,-0.95,0.003300,7.25655099e+23,2595159.6
Kepler-82,Kepler-82 c,266.8,9.7,3928440084.582,0.15,0.007000,8.30052249e+23,3403019.1999999997
Kepler-82,Kepler-82 d,252.6,9.4,508632760.38000005,,,,1129573.6
Kepler-82,Kepler-82 e,57.3,2.8,942466585.41,,,,1572824.0
Kepler-83,Kepler-83 b,166.0,2.7,,,,,1801598.4
Kepler-83,Kepler-83 c,244.3,12.4,,,,,1508481.2
Kepler-83,Kepler-83 d,13.4,10.7,762949140.5699999,,,,1236811.5999999999
Kepler-84,Kepler-84 b,266.6,10.2,,,,,1422690.8
Kepler-84,Kepler-84 c,19.9,14.0,,,,,1508481.2
Kepler-84,Kepler-84 d,30.8,14.4,777908927.64,,,,879351.6
Kepler-84,Kepler-84 e,84.7,6.4,2707721459.67,,,,1658614.4000000001
Kepler-84,Kepler-84 f,93.8,0.4,3739946767.5,,,,1401243.2
Kepler-85,Kepler-85 b,1.5,12.6,,,,,1258259.2
Kepler-85,Kepler-85 c,159.6,13.0,,,,,1386944.8
HD 126614,HD 126614 b,130.5,11.5,35454695355.9,,0.410000,7.782332999999999e+24,
HD 128311,HD 128311 b,73.2,6.4,16216409183.880001,-60.00,0.303000,3.3577919699999996e+25,
HD 128311,HD 128311 c,321.0,13.7,26030029501.8,-34.05,0.159000,7.19201457e+25,
HD 129445,HD 129445 b,144.7,7.8,43383382503.0,,0.700000,3.037008e+25,
HD 130322,HD 130322 b,337.1,8.4,1383780303.975,,0.029000,2.1828494999999996e+25,
HD 131496,HD 131496 b,209.3,13.0,30069172010.699997,,0.181000,3.416634e+25,
HD 132406,HD 132406 b,123.0,1.2,29620378398.6,,0.340000,1.02119394e+26,
HD 132563,HD 132563 b,315.9,6.7,39194642123.4,,0.220000,2.8282137e+25,
HD 131664,HD 131664 b,274.7,6.2,47422525011.9,,0.640000,3.62922456e+26,
HD 134987,HD 134987 b,122.6,14.1,12117427526.7,,0.230000,3.0559893e+25,
HD 134987,HD 134987 c,333.8,1.9,86766765006.0,,0.120000,1.5564665999999998e+25,
HD 136418,HD 136418 b,292.6,12.2,19298125320.3,,0.250000,4.0619982e+25,
HD 139357,HD 139357 b,169.5,13.2,35305097485.2,,0.100000,1.8525748799999998e+26,
HD 137388,HD 137388 b,120.3,3.4,13314210492.300001,,0.360000,3.79626e+24,
HD 141937,HD 141937 b,340.7,2.1,22439680605.0,,0.410000,1.8392879699999998e+26,
HD 142245,HD 142245 b,120.0,14.7,41588208054.6,,0.000000,5.8272591e+25,
HD 142415,HD 142415 b,51.6,3.5,15857374294.2,,0.500000,3.1698770999999997e+25,
Kepler-19,Kepler-19 b,25.6,13.2,,,0.120000,5.01675759e+23,
Kepler-19,Kepler-19 c,341.2,13.5,,,0.210000,7.82409186e+23,
Kepler-20,Kepler-20 b,309.4,10.5,692638141.341,-2.64,0.030000,5.79309276e+23,1193916.4000000001
Kepler-20,Kepler-20 c,114.2,1.1,1419683792.943,-0.19,0.160000,7.61529756e+23,1944582.4000000001
Kepler-20,Kepler-20 d,144.2,4.9,5244901346.742001,-0.29,,6.01327584e+23,1751554.0
Kepler-20,Kepler-20 e,169.3,7.0,955930393.773,-2.37,,,550488.4
Kepler-20,Kepler-20 f,34.7,8.3,2088386274.9720001,-1.21,,,636278.7999999999
Kepler-21,Kepler-21 b,305.5,9.5,639037224.26919,-6.80,0.020000,3.03321174e+23,1043783.2
Kepler-22,Kepler-22 b,25.5,3.5,12700859222.43,-0.24,0.000000,2.1448869e+24,1515630.4
Kepler-23,Kepler-23 b,13.3,14.1,1121984030.25,,,1.518504e+25,1215364.0
Kepler-23,Kepler-23 c,298.9,5.1,1481018919.93,,,5.124951e+25,2037521.9999999998
Kepler-23,Kepler-23 d,162.2,13.7,1855013596.68,,,,1401243.2
Kepler-24,Kepler-24 b,237.3,4.5,1196782965.6000001,,,3.037008e+25,1529928.8
Kepler-24,Kepler-24 c,184.4,12.0,1585737429.4199998,,,3.037008e+25,1787300.0
Kepler-24,Kepler-24 d,21.3,4.5,762949140.5699999,,,,1065230.8
Kepler-24,Kepler-24 e,235.8,10.6,2064450615.66,,,,1773001.6
Kepler-25,Kepler-25 b,149.1,7.4,,2.83,0.002900,5.2198575e+23,1751554.0
Kepler-85,Kepler-85 d,236.8,3.6,1944772319.1000001,,,,764964.4
Kepler-85,Kepler-85 e,98.7,5.9,2438445292.4100003,,,,807859.6
PH2,PH2 b,332.4,10.3,12386703693.96,-0.17,0.410000,,6455727.600000001
Kepler-87,Kepler-87 b,130.4,10.4,7195657580.67,-0.73,0.036000,1.9360926e+25,8607636.799999999
Kepler-87,Kepler-87 c,274.3,3.8,10112816059.320002,-0.41,0.039000,3.79626e+23,3917761.6
KOI-142,KOI-142 b,159.1,0.6,,-0.94,0.055930,5.124951e+23,2409280.4000000004
KOI-142,KOI-142 c,181.9,7.6,2322506942.6175,-3.80,0.056280,1.18822938e+25,
KOI-94,KOI-94 b,187.7,12.6,765791500.1133,-0.70,0.250000,6.263829e+23,1093827.6
KOI-94,KOI-94 c,136.0,4.6,1515426430.191,-1.64,0.430000,9.300837e+23,2752442.0
KOI-94,KOI-94 d,139.8,4.9,2519228142.588,-0.13,0.022000,6.339754200000001e+24,7184945.999999999
KOI-94,KOI-94 e,273.8,11.3,4556751141.521999,-0.24,0.019000,2.087943e+24,4182281.9999999995
KOI-351,KOI-351 b,196.0,1.5,1107024243.1799998,-0.60,,,836456.4
KOI-351,KOI-351 c,198.7,1.9,1331421049.23,-0.32,,,757815.2
KOI-351,KOI-351 d,112.8,3.1,4787131862.400001,-0.29,,,1830195.2
KOI-351,KOI-351 e,49.9,10.2,6283110569.4,-0.21,,,1694360.4
KOI-351,KOI-351 f,3.1,5.4,7180697793.599999,-0.23,,,1837344.4000000001
KOI-351,KOI-351 g,227.7,3.0,10621448819.699999,-0.20,,,5168871.6
KOI-351,KOI-351 h,79.2,8.6,15109384940.7,-0.40,,,7206393.6
HD 143361,HD 143361 b,24.9,9.4,29740056695.16,,0.197000,6.70419516e+25,
HD 145457,HD 145457 b,256.4,9.1,11369438173.2,,0.110000,4.2328299e+25,
HD 142022 A,HD 142022 A b,128.3,13.2,43832176115.100006,,0.530000,8.4276972e+25,
HD 145377,HD 145377 b,225.4,1.6,6731904181.5,,0.310000,1.14267426e+26,
HD 145934,HD 145934 b,80.5,8.8,68815020522.0,,0.053000,4.327736399999999e+25,
HD 147018,HD 147018 b,87.2,5.9,3572397152.316,,0.468600,4.0240356e+25,
HD 147018,HD 147018 c,3.7,4.4,28752710748.539997,,0.133000,1.2451732799999999e+26,
HD 147513,HD 147513 b,330.8,13.8,19746918932.4,,0.260000,2.2967372999999997e+25,
HD 148156,HD 148156 b,259.1,4.4,36651478321.5,,0.520000,1.6134105e+25,
HD 148427,HD 148427 b,329.0,4.5,15558178552.800001,,0.160000,2.467569e+25,
HD 149026,HD 149026 b,210.3,10.9,,-5.45,0.000000,7.212894e+24,5290408.0
HD 149143,HD 149143 b,261.9,12.1,792868714.7099999,,0.016700,2.5245129e+25,
HD 150706,HD 150706 b,311.5,10.3,100230573369.0,,0.380000,5.1439323e+25,
HD 152079,HD 152079 b,156.6,6.1,62636628462.090004,,0.532000,5.05092393e+25,
HD 152581,HD 152581 b,306.5,7.4,24833246536.199997,,0.040000,3.5476049699999998e+25,
HD 153950,HD 153950 b,250.4,11.9,19148527449.600002,,0.340000,5.5994835000000004e+25,
HD 154345,HD 154345 b,127.7,10.9,62980703564.7,,0.040000,1.5564665999999998e+25,
Kepler-25,Kepler-25 c,177.2,3.7,,2.76,0.006100,9.0920427e+23,3324378.0
Kepler-25,Kepler-25 d,34.3,10.9,,,0.130000,4.2897738e+24,
Kepler-26,Kepler-26 b,253.9,11.1,,,,3.05788743e+23,1773001.6
Kepler-26,Kepler-26 c,198.7,14.0,,,,3.70325163e+23,1737255.5999999999
Kepler-26,Kepler-26 d,289.6,9.1,583431695.73,,,,679174.0
Kepler-26,Kepler-26 e,45.1,4.3,3291153155.4,,,,1537078.0
Kepler-27,Kepler-27 b,16.1,7.0,1765254874.26,,,1.72919643e+26,2552264.4
Kepler-27,Kepler-27 c,66.1,14.1,2857319330.37,,,2.6194194000000002e+26,3124200.4
Kepler-28,Kepler-28 b,137.5,0.1,927506798.34,,,2.8661763e+25,2294893.2
Kepler-28,Kepler-28 c,149.4,4.0,1211742752.67,,,2.5814568e+25,2166207.6
Kepler-29,Kepler-29 b,347.3,13.9,,,,2.69344647e+23,2137610.8
Kepler-29,Kepler-29 c,98.3,12.9,,,,2.3897456700000002e+23,2001776.0000000002
Kepler-30,Kepler-30 b,270.9,0.8,2692761672.6,0.18,0.042000,6.833268e+23,2487921.5999999996
Kepler-30,Kepler-30 c,71.4,1.7,4487936121.0,0.32,0.011100,3.8152412999999995e+25,7842672.399999999
Kepler-30,Kepler-30 d,175.0,10.4,7479893535.0,-0.16,0.022000,1.3856349e+24,5612122.0
Kepler-31,Kepler-31 b,146.1,7.5,2393565931.2000003,,,,3510257.1999999997
Kepler-31,Kepler-31 c,212.1,0.5,3889544638.2000003,,,8.921211e+25,3381571.5999999996
Kepler-91,Kepler-91 b,218.3,10.6,1093560434.817,-20.32,,1.5374853e+25,9772956.4
Kepler-92,Kepler-92 b,358.0,13.3,,,,3.8342226e+24,2237699.6
Kepler-92,Kepler-92 c,226.8,3.2,,,,3.606447e+23,1658614.4000000001
Kepler-93,Kepler-93 b,252.2,10.5,,-0.82,0.000000,1.89813e+23,1000888.0000000001
Kepler-93,Kepler-93 c,305.8,5.5,,,,5.69439e+25,
Kepler-94,Kepler-94 b,7.5,6.5,,,,6.453642e+23,2237699.6
Kepler-94,Kepler-94 c,257.9,11.5,,,,1.867000668e+26,
Kepler-95,Kepler-95 b,340.0,1.7,,,,7.782333e+23,2180506.0
Kepler-96,Kepler-96 b,45.6,2.2,,,,5.124951e+23,1701509.5999999999
Kepler-97,Kepler-97 b,39.1,11.8,,,,2.087943e+23,943694.4
Kepler-97,Kepler-97 c,43.8,13.3,,,,2.0499804e+25,
Kepler-98,Kepler-98 b,349.1,5.6,,,,2.087943e+23,1272557.5999999999
Kepler-99,Kepler-99 b,347.5,10.0,,,,3.606447e+23,943694.4
Kepler-100,Kepler-100 b,124.9,6.4,,,,4.365699e+23,843605.6
Kepler-100,Kepler-100 c,85.5,9.5,,,,4.2100523399999994e+23,1401243.2
Kepler-100,Kepler-100 d,102.9,10.5,,,,1.79183472e+23,1029484.7999999999
Kepler-101,Kepler-101 b,322.4,2.6,709093907.1179999,-4.18,0.086000,3.037008e+24,3646092.0
Kepler-101,Kepler-101 c,285.3,3.0,1023249435.588,-5.40,0.000000,1.89813e+23,800710.4
HD 154672,HD 154672 b,283.5,2.4,8975872242.0,,0.610000,1.01929581e+26,
HD 154857,HD 154857 b,188.3,14.8,19298125320.3,,0.460000,4.6504185e+25,
HD 154857,HD 154857 c,210.7,6.3,80184458695.20001,,0.060000,4.8971754e+25,
HD 155358,HD 155358 b,63.5,9.2,9424665854.1,,0.170000,1.8791487e+25,
HD 155358,HD 155358 c,109.4,7.5,15258982811.4,,0.160000,1.5564665999999998e+25,
HD 156279,HD 156279 b,331.1,11.5,7330295664.3,,0.710000,1.87535244e+26,
HD 156411,HD 156411 b,110.0,10.9,28124399691.6,,0.220000,1.4046162e+25,
HD 156668,HD 156668 b,139.0,13.7,747989353.5,,0.000000,2.467569e+23,
HD 156846,HD 156846 b,282.1,3.5,16754961518.400002,,0.850000,2.02530471e+26,
HD 158038,HD 158038 b,301.8,0.8,22439680605.0,,0.290000,2.9041389e+25,
HD 159243,HD 159243 b,161.1,2.4,1645576577.7,,0.020000,2.1448868999999996e+25,
HD 159243,HD 159243 c,312.8,9.0,11967829656.0,,0.075000,3.6064469999999997e+25,
HD 159868,HD 159868 b,135.0,1.9,34706706002.399994,,0.024000,4.21005234e+25,
HD 159868,HD 159868 c,229.7,3.8,15438500256.24,,0.184000,1.45776384e+25,
HD 160691,HD 160691 b,157.7,13.4,22394801243.79,,0.128000,3.1812658799999997e+25,
HD 160691,HD 160691 c,97.7,5.8,78314485311.45001,,0.098500,3.44320782e+25,
HD 160691,HD 160691 d,10.8,1.8,1360443036.1457999,,0.172000,6.303689730000001e+23,
Kepler-31,Kepler-31 d,251.3,11.5,5983914828.0,,,1.2907284e+26,2487921.5999999996
Kepler-32,Kepler-32 b,115.1,6.0,747989353.5,,,7.782333e+25,1401243.2
Kepler-32,Kepler-32 c,208.0,13.6,1346380836.3,,,9.49065e+24,1272557.5999999999
Kepler-32,Kepler-32 d,2.4,9.8,1944772319.1000001,,,,1722957.2
Kepler-32,Kepler-32 e,179.7,6.1,493672973.31,,,,957992.8
Kepler-32,Kepler-32 f,7.1,5.6,194477231.91,,,,521891.6
Kepler-33,Kepler-33 b,72.7,0.8,1012777584.6389999,-3.61,0.000000,,1108126.0
Kepler-33,Kepler-33 c,150.4,2.2,1778718682.6230001,-1.81,0.000000,,2037521.9999999998
HIP 79431,HIP 79431 b,293.8,11.9,5385523345.2,,0.290000,3.986073e+25,
HIP 91258,HIP 91258 b,81.6,2.5,897587224.1999999,,0.020000,2.0689617e+25,
HIP 97233,HIP 97233 b,185.5,12.1,38147457028.5,,0.610000,3.79626e+26,
HIP 105854,HIP 105854 b,311.9,8.2,12117427526.7,,0.020000,1.5564666e+26,
HIP 116454,HIP 116454 b,326.9,3.4,,-1.57,0.200000,7.59252e+23,1572824.0
HR 810,HR 810 b,352.0,7.2,13763004104.400002,,0.140000,4.3087551e+25,
HR 8799,HR 8799 b,189.6,0.2,1017265520760.0,,,1.328691e+26,8579040.0
HR 8799,HR 8799 c,263.6,4.7,568471908660.0,,,1.89813e+26,8579040.0
HR 8799,HR 8799 d,24.8,10.3,359034889680.0,,,1.89813e+26,8579040.0
Kepler-102,Kepler-102 b,174.5,6.8,,,,2.56816989e+23,300266.4
Kepler-102,Kepler-102 c,318.6,11.6,,,,1.79183472e+23,371758.39999999997
Kepler-102,Kepler-102 d,53.4,14.1,,,,2.277756e+23,750666.0
Kepler-102,Kepler-102 e,340.9,2.5,,,,5.3147640000000003e+23,1415541.6
Kepler-102,Kepler-102 f,274.8,14.6,,,,3.10534068e+23,564786.8
Kepler-103,Kepler-103 b,180.9,14.1,,,,5.884203e+23,2151909.1999999997
Kepler-103,Kepler-103 c,113.0,13.9,,,,2.1638682e+24,3281482.8000000003
Kepler-104,Kepler-104 b,79.8,14.2,1406219984.58,,,,1980328.4000000001
Kepler-104,Kepler-104 c,257.8,4.1,2288847421.71,,,,1994626.8000000003
Kepler-104,Kepler-104 d,0.4,13.0,3844665276.9900002,,,,2280594.8
Kepler-105,Kepler-105 b,170.7,14.9,987345946.62,-4.06,0.470000,,3067006.8
Kepler-105,Kepler-105 c,309.6,6.5,,,,2.74659411e+23,836456.4
Kepler-106,Kepler-106 b,295.8,10.9,,,,3.16608084e+23,521891.6
Kepler-106,Kepler-106 c,61.1,14.7,,,,6.263829e+23,1594271.6
Kepler-106,Kepler-106 d,327.5,10.7,,,,4.83833337e+23,607682.0
Kepler-106,Kepler-106 e,194.4,8.7,,,,6.643455e+23,1630017.6
Kepler-107,Kepler-107 b,37.2,2.9,679772724.4608,-0.95,0.000000,2.0955355199999997e+23,979440.4
Kepler-107,Kepler-107 c,294.1,5.6,907161487.9248,-0.51,0.000000,5.60707602e+23,1015186.3999999999
Kepler-107,Kepler-107 d,359.3,5.0,1253181362.8539,-2.45,0.000000,2.27016348e+23,550488.4
HD 160691,HD 160691 e,228.7,12.8,13777963891.470001,,0.066600,9.90634047e+24,
HD 162020,HD 162020 b,44.1,13.6,1196782965.6000001,,0.280000,1.8677599199999998e+26,
HD 163607,HD 163607 b,305.9,10.5,5415442919.34,,0.744100,1.4873746679999998e+25,
HD 163607,HD 163607 c,343.0,13.8,35753891097.3,,0.080000,4.17778413e+25,
HD 164509,HD 164509 b,229.7,7.9,13015014750.9,,0.238000,8.4087159e+24,
HD 164922,HD 164922 b,181.9,15.0,31415552847.0,,0.050000,5.884202999999999e+24,
HD 164604,HD 164604 b,341.0,14.9,19911476590.17,,0.350000,3.7923118895999997e+25,
HD 166724,HD 166724 b,358.7,5.2,81082045919.4,,0.734000,6.7003989e+25,
HD 167042,HD 167042 b,267.5,3.3,19746918932.4,,0.089000,3.226821e+25,
HD 168443,HD 168443 b,75.6,3.3,4384713590.217,,0.528830,1.4537777669999999e+26,
HD 168443,HD 168443 c,135.4,14.3,42445403853.711,,0.211300,3.263454909e+26,
HD 168746,HD 168746 b,239.0,11.3,1047185094.9000001,,0.110000,5.124951e+24,
HD 169830,HD 169830 b,340.1,0.6,12117427526.7,,0.310000,5.4666143999999994e+25,
HD 169830,HD 169830 c,188.2,8.5,53855233452.0,,0.330000,7.6684452e+25,
HD 170469,HD 170469 b,71.3,11.9,33509923036.800003,,0.110000,1.2527658e+25,
HD 171028,HD 171028 b,101.3,3.1,19746918932.4,,0.590000,4.9731006e+25,
HD 171238,HD 171238 b,196.6,8.9,38446652769.899994,,0.234000,5.1629136e+25,
HR 8799,HR 8799 e,95.7,10.6,245340507947.99997,-65.00,0.150000,1.89813e+26,8364563.999999999
K2-3,K2-3 b,345.0,3.7,1150407625.6829998,-1.20,,,1386944.8
K2-3,K2-3 c,260.0,9.0,2092874211.093,-0.88,,,1179618.0
K2-3,K2-3 d,346.0,11.5,3105651795.732,-0.62,,,965142.0000000001
KELT-1,KELT-1 b,171.6,14.3,368908349.1462,-2.20,0.009900,5.16860799e+26,7935612.000000001
KELT-2 A,KELT-2 A b,77.7,4.7,,-1.40,0.000000,3.226821e+25,9651420.0
KELT-3,KELT-3 b,76.8,9.8,,-5.86,0.000000,3.6823722e+25,11152752.0
KELT-6,KELT-6 b,152.2,13.4,,-1.19,0.220000,9.870276e+24,9293960.0
TrES-2,TrES-2 b,186.7,1.8,,-6.43,0.000000,2.8282137e+25,9722912.0
HAT-P-7,HAT-P-7 b,235.7,10.0,,-6.89,0.000000,3.4925592e+25,10795292.0
HAT-P-11,HAT-P-11 b,300.8,5.7,785987212.6578001,,0.218000,1.3974033060000002e+24,2781038.8000000003
Kepler-4,Kepler-4 b,133.9,13.0,682166290.3920001,-0.24,0.000000,1.4615601e+24,2552264.4
Kepler-5,Kepler-5 b,209.9,5.4,804836544.366,-0.86,,4.00695243e+25,10194759.2
Kepler-6,Kepler-6 b,300.0,11.6,725848868.6364,-1.07,,1.2679508400000001e+25,9322556.8
Kepler-7,Kepler-7 b,27.2,8.9,907610281.5369,-4.84,,8.3707533e+24,11596002.4
Kepler-8,Kepler-8 b,334.5,2.0,709093907.1179999,-6.02,,1.1198966999999998e+25,10123267.2
Kepler-9,Kepler-9 b,229.8,10.2,2139249551.0099998,-1.02,0.060900,2.5918965150000003e+24,5290408.0
18 Del,18 Del b,96.1,9.7,38895446382.0,,0.080000,1.9550739000000002e+26,
24 Sex,24 Sex b,128.5,2.3,19941396164.309998,,0.090000,3.7772787e+25,
24 Sex,24 Sex c,334.8,7.0,31116357105.600002,,0.290000,1.6323918e+25,
30 Ari B,30 Ari B b,21.9,0.3,14810189199.3,,0.290000,2.62321566e+26,
42 Dra,42 Dra b,154.8,14.6,17802146613.3,,0.380000,7.3647444e+25,
47 UMa,47 UMa b,173.3,10.7,31415552847.0,,0.032000,4.8022689e+25,
47 UMa,47 UMa c,229.1,0.2,53855233452.0,,0.098000,1.0249902e+25,
47 UMa,47 UMa d,21.7,8.6,173533530012.0,,0.160000,3.1129331999999997e+25,
51 Peg,51 Peg b,40.6,0.1,788380778.589,,0.013000,8.9591736e+24,
55 Cnc,55 Cnc b,14.0,11.6,1723771384.71489,0.00,0.003400,1.576586778e+25,
55 Cnc,55 Cnc c,56.7,3.7,3610933563.80832,0.00,0.020000,3.2533948199999997e+24,
55 Cnc,55 Cnc d,298.3,13.0,82323708246.21,0.00,0.019000,7.36094814e+25,
55 Cnc,55 Cnc e,279.8,4.4,230979112.3608,-6.70,,4.82504646e+23,1215364.0
55 Cnc,55 Cnc f,250.1,8.6,11788312211.16,0.00,0.305000,2.6763632999999997e+24,
61 Vir,61 Vir b,336.8,13.0,750996270.7010701,,0.120000,3.037008e+23,
61 Vir,61 Vir c,353.7,6.2,3253753687.725,,0.140000,1.0819341e+24,
61 Vir,61 Vir d,73.4,13.8,7120858645.32,,0.350000,1.3666536e+24,
HD 173416,HD 173416 b,127.6,13.8,17353353001.199997,,0.210000,5.124951e+25,
HD 175167,HD 175167 b,303.7,11.8,35903488968.0,,0.540000,1.70262261e+26,
HD 175541,HD 175541 b,161.8,2.8,14585792393.25,,0.110000,1.13508174e+25,
HD 177830,HD 177830 b,239.8,2.8,17054157259.8,,0.100000,3.2078396999999998e+25,
HD 177830,HD 177830 c,37.8,3.8,7684842617.859,,0.300000,2.8471949999999996e+24,
HD 178911 B,HD 178911 B b,56.9,12.7,5086327603.8,,0.110000,1.5241983899999998e+26,
HD 179079,HD 179079 b,284.1,6.9,1816118150.2979999,,0.049000,1.5374853000000001e+24,
HD 179949,HD 179949 b,98.3,2.0,662718567.201,,0.022000,1.73868708e+25,
HD 180314,HD 180314 b,78.6,14.6,21841289122.2,,0.260000,3.82093569e+26,
HD 180902,HD 180902 b,222.9,9.0,20943701898.0,,0.107000,3.19834905e+25,
HD 181342,HD 181342 b,200.8,6.3,23815981015.440002,,0.022000,4.8212502e+25,
HD 181433,HD 181433 b,152.3,5.2,1196782965.6000001,,0.400000,3.79626e+23,
HD 181433,HD 181433 c,198.4,13.1,26329225243.2,,0.280000,1.2148032e+25,
HD 181433,HD 181433 d,358.8,10.4,44879361210.0,,0.480000,1.0249902e+25,
HD 181720,HD 181720 b,62.4,9.5,27675606079.5,,0.260000,7.59252e+24,
HD 183263,HD 183263 b,65.9,7.3,22290082734.3,,0.360000,7.497613500000001e+25,
HD 212301,HD 212301 b,157.7,13.5,448793612.09999996,,0.000000,9.680463e+24,
Kepler-9,Kepler-9 c,216.3,6.1,3395871664.8900003,-0.81,0.066910,1.7857607039999998e+24,5154573.2
