Name,Distance,Temperature,Mass,Radius,Ecliptic Longitude,Ecliptic Latitude
WASP-88,1.640388977e+17,6430.0,1.8691618e+28,125226000.0,298.80946,-28.897906
WASP-94 A,6.55587822e+16,6170.0,3.3207449e+28,102963600.0,306.588816,-16.089847
WASP-94 B,5.55426e+16,6040.0,2.4657028000000003e+28,93919500.0,306.593002,-16.091014
WASP-95,4.26104313e+16,5830.0,2.9031662000000003e+28,85571100.0,319.330429,-35.437927
WASP-96,1.098570914e+17,5540.0,2.1077782e+28,73048500.0,337.446981,-42.831874
WASP-97,4.68193261e+16,5640.0,2.3463946e+28,75135600.0,347.431594,-58.400996
WASP-98,8.76493085e+16,5473.0,1.6106607000000002e+28,51481800.0,44.251469,-52.870237
WASP-99,4.918297229999999e+16,6150.0,2.4060487000000003e+28,114094800.0,8.474124,-60.099112
WASP-100,1.1364015959999998e+17,6900.0,1.5311219000000002e+28,109224900.0,6.321053,-80.897844
WASP-101,6.245148229999999e+16,6380.0,2.8037427e+28,91136700.0,101.179201,-46.601942
WASP-103,1.450279e+17,6110.0,2.4259334e+28,100180800.0,246.391871,28.943073
HD 214823,3.13692262e+16,5933.0,2.6048957000000005e+28,141922800.0,355.982176,36.761539
Kepler-1647,3.8756392e+17,6210.0,2.4259334e+28,124530300.0,315.270799,59.749221
K2-39,9.56998998e+16,4881.0,1.3123902000000002e+28,206622900.0,336.645703,0.053587
WASP-120,1.3484509e+17,6450.0,2.7639733e+28,130095900.0,41.310362,-64.776882
WASP-123,6.603398e+16,5740.0,2.3265099e+28,89049600.0,286.552931,-10.534386
HATS-25,1.4379362e+17,5715.0,1.9685853000000001e+28,77222700.0,214.383591,-11.51347
HATS-26,2.7987299e+17,6071.0,2.5850110000000002e+28,141922800.0,159.22623,-39.769292
HATS-27,2.591988e+17,6438.0,2.8236274e+28,121051800.0,213.170961,-37.043655
HATS-28,1.6076497e+17,5498.0,1.8492771000000002e+28,64004400.0,280.448928,-26.220171
HATS-29,1.0830807e+17,5670.0,2.0481241e+28,74439900.0,280.171332,-31.985676
HATS-30,1.0460523e+17,5943.0,2.1674323000000005e+28,73744200.0,329.017964,-54.450046
WASP-121,8.33139e+16,6459.0,2.6844345000000003e+28,101572200.0,118.743712,-60.79219
K2-33,4.3138086e+16,3540.0,1.1135432000000002e+28,73048500.0,244.212098,1.697224
Kepler-271,1.2898226e+17,5555.0,1.7896230000000003e+28,60525900.0,293.973347,66.644623
WASP-104,4.412551e+16,5475.0,2.1475476000000002e+28,66787200.0,159.289094,-0.703358
WASP-106,1.097552633e+17,6055.0,1.8492771000000002e+28,91136700.0,169.514011,-10.031957
WASP-117,4.89669733e+16,6040.0,2.5651263000000004e+28,84875400.0,5.024091,-59.08366
WTS-1,9.87424e+17,6250.0,2.386164e+28,80005500.0,306.670868,56.715168
WTS-2,3.0857e+17,5000.0,1.6305454e+28,52177500.0,306.588824,57.278693
WISEP J121756.91+162640.2 A,3116557000000000.0,575.0,5.9654100000000006e+26,6261300.0,177.37946,16.832446
XO-1,5.07073081e+16,5750.0,1.7498536000000002e+28,61221600.0,229.997891,47.601837
XO-2 S,4.69211542e+16,5399.0,1.9487006e+28,69570000.0,109.338597,28.577278
XO-3,6.61296367e+16,6429.0,1.1533126000000001e+28,107137800.0,74.195382,35.716235
XO-4,8.47919503e+16,6397.0,2.1873170000000004e+28,100876500.0,103.047917,35.748801
XO-5,8.58966309e+16,5430.0,2.0680088000000004e+28,78614100.0,111.475741,17.626289
HATS-9,2.019158652e+17,5599.0,2.1873170000000004e+28,108529200.0,289.491742,1.875865
HATS-10,1.5305072e+17,5880.0,2.1873170000000004e+28,76527000.0,292.403118,-0.635789
V830 Tau,4.62855e+16,4250.0,1.98847e+28,139140000.0,70.320715,2.593655
HATS-15,2.1260473e+17,5311.0,1.7299689e+28,64004400.0,308.313727,-1.296011
HATS-16,2.3883318e+17,5738.0,1.9288159000000002e+28,86266800.0,345.805639,-26.76022
WASP-157,1.042071747e+17,5772.0,2.1077782e+28,76527000.0,203.115198,0.717437
K2-35,7.85094651e+16,4402.71,1.391929e+28,43133400.0,170.399882,-2.73753
K2-36,3.39704713e+16,4916.0,1.5708913000000003e+28,50090400.0,168.787355,-0.6191
K2-37,5.580797020000001e+16,5413.0,1.7896230000000003e+28,59134500.0,246.011245,-3.531726
K2-38,5.97730947e+16,5757.0,4.454172800000001e+28,96006600.0,242.639126,-2.551424
HAT-P-55,1.481136e+17,5808.0,2.0083547e+28,70265700.0,262.122901,49.01401
Kepler-452,1.729905134e+17,5757.0,2.0680088000000004e+28,77222700.0,315.111161,63.7005
HAT-P-56,9.9822395e+16,6566.0,2.8236274e+28,102267900.0,99.657562,4.175954
Kepler-1428,2.4747314e+17,6184.0,2.5452416e+28,94615200.0,323.328496,67.979645
Kepler-1429,3.5670692e+17,5902.0,2.0878935000000003e+28,74439900.0,301.860928,70.788982
Kepler-1430,1.6693637e+17,4796.0,1.5311219000000002e+28,50090400.0,304.632046,64.461286
Kepler-1431,3.918839e+17,5806.0,2.0481241e+28,71657100.0,315.78091,69.727499
Kepler-1432,4.7890064e+17,6031.0,2.1674323000000005e+28,78614100.0,320.378225,68.847558
Kepler-1433,4.0978096e+17,6097.0,2.2668558e+28,82788300.0,306.007115,70.732995
Kepler-1434,2.098276e+17,6291.0,2.9230509e+28,141922800.0,322.312504,70.041499
Kepler-1435,2.1013617e+17,6356.0,2.4060487000000003e+28,91832400.0,308.207849,65.575632
Kepler-1436,3.5238694e+17,5972.0,2.1077782e+28,75831300.0,320.077323,65.460186
Kepler-1437,3.6472974e+17,5557.0,1.8492771000000002e+28,62613000.0,313.781976,69.46353
Kepler-1438,2.6722162e+17,5530.0,1.9288159000000002e+28,66787200.0,302.22602,61.97988
Kepler-685,3.5331265e+17,5963.0,2.2072017000000006e+28,80701200.0,307.708079,58.777028
Kepler-686,3.7120971e+17,5649.0,1.8691618e+28,64004400.0,294.994835,61.153228
Kepler-687,1.9378196e+17,4841.0,1.5311219000000002e+28,50786100.0,301.396582,60.50435
Kepler-688,3.8478679e+17,5715.0,1.9487006e+28,66787200.0,309.382862,59.422236
Kepler-689,3.2214708e+17,5518.0,1.8095077000000003e+28,61221600.0,309.600284,59.609841
Kepler-690,5.1006621e+17,5913.0,2.2072017000000006e+28,80701200.0,309.444601,59.901536
Kepler-691,7.374823e+16,3715.0,1.0538891e+28,34785000.0,301.111994,61.456212
Kepler-692,3.0857e+17,5440.0,1.7896230000000003e+28,59830200.0,310.114305,60.189109
Kepler-693,3.0918714e+17,4881.0,1.5112372e+28,50090400.0,292.444295,62.768591
Kepler-694,3.1566711e+17,5700.0,1.9288159000000002e+28,66091500.0,304.915438,61.320838
Kepler-695,1.913134e+17,5181.0,1.6703148000000001e+28,55656000.0,317.014166,59.568605
Kepler-696,3.9651245e+17,5903.0,2.1077782e+28,75135600.0,308.909243,61.440628
Kepler-697,3.3664987e+17,5513.0,1.8293924000000002e+28,61221600.0,293.900774,63.639867
Kepler-698,3.5022695e+17,5612.0,1.8691618e+28,63308700.0,301.378357,62.739061
Kepler-699,2.7401016e+17,5330.0,1.6106607000000002e+28,54264600.0,314.040714,60.789251
Kepler-700,3.2739277e+17,5692.0,1.9487006e+28,66787200.0,299.377383,63.26612
Kepler-701,2.3297035e+17,5343.0,1.7498536000000002e+28,58438800.0,302.345084,62.955624
Kepler-702,2.7524444e+17,5419.0,1.7896230000000003e+28,59830200.0,309.847834,61.837974
Kepler-1439,6.634255e+16,3578.0,9.146962000000001e+27,29915100.0,296.77774,62.963627
Kepler-1440,2.1137045e+17,5698.0,1.9487006e+28,66787200.0,301.1358,70.097614
Kepler-1441,2.3173607e+17,5802.0,1.98847e+28,69570000.0,310.714268,63.250114
Kepler-1442,1.6199925e+17,6394.0,2.6645498000000005e+28,100180800.0,312.191108,69.192832
Kepler-1443,1.4657075e+17,6289.0,2.3662793000000002e+28,88353900.0,296.56019,69.27049
Kepler-1444,1.049138e+17,5810.0,2.0481241e+28,73048500.0,296.678665,64.066523
Kepler-1445,1.4873074e+17,6150.0,2.2469711e+28,87658200.0,288.895039,66.68332
Kepler-1446,4.998834e+16,4865.0,1.6106607000000002e+28,52177500.0,306.909777,67.69204
Kepler-1447,2.6876447e+17,5722.0,1.9288159000000002e+28,66091500.0,311.675473,71.334666
Kepler-1448,2.4253602e+17,5774.0,1.8890465000000001e+28,64700100.0,308.260561,71.668149
Kepler-1449,4.0762097e+17,5979.0,2.1475476000000002e+28,76527000.0,308.901314,71.552271
Kepler-1450,1.511993e+17,4524.0,1.4118137e+28,47307600.0,313.650003,64.843626
Kepler-1451,3.5763263e+17,5782.0,1.98847e+28,68874300.0,308.341154,60.765617
Kepler-1452,3.0054718e+17,6101.0,2.8037427e+28,143314200.0,305.520699,58.971533
Kepler-1453,3.9620388e+17,5665.0,1.9288159000000002e+28,65395800.0,302.236887,69.588615
Kepler-1454,2.4531315e+17,5448.0,1.7896230000000003e+28,59830200.0,299.489031,70.818243
Kepler-1455,1.2095944e+17,4075.0,1.2328514000000002e+28,41742000.0,318.975356,69.877609
Kepler-1456,1.1694803e+17,4231.0,1.2726208e+28,43133400.0,300.444855,65.480795
Kepler-703,4.5730074e+17,6185.0,2.3463946e+28,88353900.0,317.551328,60.454239
Kepler-704,3.2523278e+17,5616.0,1.9288159000000002e+28,66787200.0,293.227048,64.206455
Kepler-705,7.745107e+16,3722.0,1.0538891e+28,35480700.0,303.267923,63.015993
Kepler-706,2.499417e+17,5394.0,1.7299689e+28,58438800.0,306.850707,62.627044
Kepler-707,1.9316482e+17,5099.0,1.5907760000000003e+28,52873200.0,304.251241,63.196268
Kepler-708,3.8293537e+17,5692.0,1.9288159000000002e+28,66787200.0,310.160444,62.370904
Kepler-709,2.0612476e+17,5071.0,1.5907760000000003e+28,53568900.0,307.689423,62.956553
Kepler-710,2.8357583e+17,5611.0,1.8691618e+28,63308700.0,307.703041,63.288982
Kepler-711,2.0489048e+17,5222.0,1.6703148000000001e+28,55656000.0,316.00363,61.964288
Kepler-712,2.9129008e+17,5148.0,1.6703148000000001e+28,54264600.0,312.352085,62.759513
Kepler-713,3.0949571e+17,5785.0,1.9487006e+28,68874300.0,313.527578,62.646354
Kepler-714,4.505122e+17,5995.0,2.1674323000000005e+28,77918400.0,292.895343,65.705705
Kepler-715,3.7460398e+17,5871.0,2.0680088000000004e+28,72352800.0,294.557195,65.6607
Kepler-716,2.0828475e+17,5099.0,1.6504301e+28,54264600.0,305.73599,64.294049
Kepler-717,3.4744982e+17,5485.0,1.7498536000000002e+28,59134500.0,309.739786,63.651261
Kepler-718,4.690264e+17,6191.0,2.3463946e+28,90441000.0,319.556993,61.952253
Kepler-289,2.15999e+17,5990.0,2.1475476000000002e+28,69570000.0,316.046974,62.00228
Kepler-406,1.135105602e+17,5538.0,2.1276629000000004e+28,74439900.0,309.326388,65.451653
Kepler-407,1.054352833e+17,5476.0,1.98847e+28,70265700.0,303.70394,71.182306
Kepler-408,2.74658157e+16,6104.0,2.1475476000000002e+28,85571100.0,300.188219,70.317051
Kepler-409,2.10784167e+16,5460.0,1.8293924000000002e+28,61917300.0,314.001303,66.710837
Kepler-410 A,4.073124e+16,6273.0,2.4060487000000003e+28,93919500.0,294.741893,67.452881
Kepler-412,3.460057124e+17,5750.0,2.3265099e+28,89745300.0,298.952548,65.508915
Kepler-413,2.679436738e+17,4700.0,1.6305454e+28,54264600.0,310.180712,72.026279
Kepler-1457,2.2463896e+17,5866.0,2.0083547e+28,70265700.0,294.081013,64.319666
Kepler-1458,1.9810194e+17,5653.0,1.9089312000000002e+28,65395800.0,292.677993,63.440942
Kepler-1459,1.3422795e+17,4828.0,1.5510066000000002e+28,51481800.0,293.96906,68.422094
Kepler-1460,1.7711918e+17,4422.0,1.391929e+28,46611900.0,298.229503,65.932229
Kepler-1461,2.3204464e+17,4919.0,1.5708913000000003e+28,51481800.0,298.180605,65.096435
Kepler-1462,4.2212376e+17,5756.0,1.98847e+28,69570000.0,314.109498,61.854121
Kepler-1463,4.1379237e+17,5679.0,1.9089312000000002e+28,66091500.0,311.006413,62.004641
Kepler-1464,2.1353044e+17,5828.0,2.0282394000000003e+28,70265700.0,298.011952,60.528176
Kepler-1465,1.079995e+17,4726.0,1.4913525000000003e+28,49394700.0,313.624084,72.34993
Kepler-1466,2.1167902e+17,5884.0,2.0083547e+28,70961400.0,305.783099,65.603822
Kepler-1467,2.746273e+17,5332.0,1.7100842000000003e+28,57047400.0,314.647468,64.946802
Kepler-1468,3.486841e+17,5893.0,2.0680088000000004e+28,73048500.0,309.041251,61.56667
Kepler-1469,3.8725535e+17,5507.0,1.8293924000000002e+28,61917300.0,308.230631,59.708667
Kepler-1470,1.7557633e+17,4961.0,1.5907760000000003e+28,52873200.0,300.847676,61.335418
Kepler-1471,3.2677563e+17,5660.0,1.8890465000000001e+28,64700100.0,310.820182,70.684544
Kepler-1472,3.9157533e+17,6159.0,2.3066252000000003e+28,86962500.0,318.335281,68.366377
Kepler-719,4.4032939e+17,5777.0,1.9685853000000001e+28,68178600.0,314.072044,63.468878
Kepler-720,2.715416e+17,5618.0,1.8890465000000001e+28,64004400.0,318.848095,62.837611
Kepler-721,2.6166736e+17,5075.0,1.6305454e+28,54264600.0,296.588245,66.592804
Kepler-722,4.2428375e+17,5863.0,2.0481241e+28,73048500.0,306.442125,65.452093
Kepler-723,2.9777005e+17,5539.0,1.8293924000000002e+28,61917300.0,297.397003,66.692405
Kepler-724,2.6598734e+17,5437.0,1.7896230000000003e+28,59830200.0,311.698147,64.873095
Kepler-725,2.4006746e+17,5363.0,1.7498536000000002e+28,58438800.0,296.003877,66.993348
Kepler-726,2.5858166e+17,5452.0,1.7498536000000002e+28,59134500.0,309.049197,65.408864
Kepler-727,2.7524444e+17,5441.0,1.7697383000000002e+28,59830200.0,314.054397,64.719607
Kepler-728,3.8139252e+17,5660.0,1.8890465000000001e+28,64700100.0,308.241959,65.777787
Kepler-729,3.9219247e+17,5633.0,1.8691618e+28,63308700.0,300.57483,67.125084
Kepler-730,6.23373114e+17,5620.0,2.0878935000000003e+28,98093700.0,299.293536,67.442762
Kepler-731,4.0453527e+17,5849.0,2.0481241e+28,73744200.0,316.89212,64.769938
Kepler-732,4.62855e+16,3631.0,9.743503e+27,32002200.0,296.317276,68.147262
Kepler-733,3.023986e+17,5418.0,1.7896230000000003e+28,59830200.0,312.034776,66.027737
Kepler-296,6.973682e+16,3740.0,9.94235e+27,33393600.0,304.46182,70.903628
Kepler-418,3.184195544e+17,5820.0,1.9487006e+28,75831300.0,308.471563,58.575117
Kepler-419,3.213170267e+17,6430.0,2.7639733e+28,121051800.0,322.094292,70.063631
KOI-1257,2.77713e+17,5520.0,1.9685853000000001e+28,78614100.0,308.296387,65.568717
Kepler-421,9.87424e+16,5308.0,1.5708913000000003e+28,52873200.0,294.899313,67.384583
Kepler-422,2.27786374e+17,5972.0,2.2867405e+28,86266800.0,294.549098,68.688926
Kepler-423,2.2371325e+17,5560.0,1.6901995000000002e+28,66091500.0,312.23269,66.510825
Kepler-424,2.199702959e+17,5460.0,2.0083547e+28,65395800.0,323.498813,66.777499
Kepler-425,2.005705e+17,5170.0,1.8492771000000002e+28,59830200.0,303.801979,61.639185
Kepler-426,2.715416e+17,5725.0,1.8095077000000003e+28,64004400.0,309.761253,70.242302
Kepler-1473,1.9285625e+17,6046.0,2.1674323000000005e+28,75831300.0,311.306259,69.493254
Kepler-1474,3.7460398e+17,5870.0,2.0680088000000004e+28,72352800.0,314.604484,65.526383
Kepler-1475,5.2888898e+17,6214.0,2.3463946e+28,89049600.0,315.457553,64.152766
Kepler-1476,3.7583826e+17,5663.0,1.9487006e+28,66787200.0,296.46083,66.099497
Kepler-1477,1.6199925e+17,5100.0,1.6106607000000002e+28,54264600.0,290.18857,65.335122
Kepler-1478,4.3354085e+17,5904.0,2.0680088000000004e+28,73744200.0,308.842385,62.097293
Kepler-1479,1.9100483e+17,5796.0,1.9685853000000001e+28,68178600.0,303.186006,71.340135
Kepler-1480,1.666278e+17,5156.0,1.6901995000000002e+28,56351700.0,313.979703,69.404505
Kepler-1481,1.5212501e+17,4908.0,1.5907760000000003e+28,52177500.0,310.071059,70.478177
Kepler-1482,1.3638794e+17,5381.0,1.7498536000000002e+28,58438800.0,301.456113,70.496853
Kepler-1483,4.0947239e+17,6337.0,2.4855875e+28,97398000.0,312.4758,61.894786
Kepler-1484,3.3788415e+17,5730.0,1.8691618e+28,64004400.0,305.820537,58.777084
Kepler-1485,1.697135e+17,6087.0,2.2072017000000006e+28,77918400.0,318.597498,63.513181
Kepler-1486,4.5205505e+17,5965.0,2.1475476000000002e+28,77918400.0,307.705149,66.204589
Kepler-1487,3.3757558e+17,6541.0,2.7440886000000003e+28,113399100.0,310.163123,58.580455
Kepler-1488,1.9069626e+17,5820.0,2.0878935000000003e+28,91136700.0,305.204425,71.348028
Kepler-1489,2.684559e+17,5655.0,1.8492771000000002e+28,62613000.0,291.037048,67.081592
Kepler-1490,2.9869576e+17,5515.0,1.7896230000000003e+28,60525900.0,313.250983,62.244794
Kepler-734,1.7063921e+17,5326.0,1.6901995000000002e+28,54264600.0,318.319442,64.994358
Kepler-735,2.437703e+17,5107.0,1.6901995000000002e+28,55656000.0,298.190256,68.178959
Kepler-736,3.1072999e+17,5217.0,1.7100842000000003e+28,56351700.0,299.450642,68.052612
Kepler-737,6.017115e+16,3813.0,1.0141197000000002e+28,33393600.0,310.672429,66.807477
Kepler-738,3.0610144e+17,5327.0,1.7100842000000003e+28,57047400.0,303.589926,67.968551
Kepler-739,3.4806696e+17,5601.0,1.8492771000000002e+28,62613000.0,307.857756,67.39887
Kepler-740,3.8941534e+17,5438.0,1.8095077000000003e+28,60525900.0,301.789335,68.320511
Kepler-741,4.721121e+17,6129.0,2.3066252000000003e+28,86266800.0,306.823549,67.588335
Kepler-742,1.5397643e+17,4642.0,1.5112372e+28,49394700.0,297.150273,68.925679
Kepler-743,7.961106e+16,5486.0,1.8691618e+28,59134500.0,313.232763,62.460215
Kepler-744,1.4996502e+17,5594.0,1.8691618e+28,64700100.0,318.709435,66.199239
Kepler-745,3.6997543e+17,5849.0,2.0680088000000004e+28,72352800.0,303.521757,58.022591
Kepler-746,1.388565e+17,5418.0,1.8095077000000003e+28,64700100.0,302.484357,58.484325
Kepler-747,2.6382735e+17,5096.0,1.6305454e+28,54264600.0,301.069204,62.496776
Kepler-748,3.9219247e+17,5934.0,2.1276629000000004e+28,76527000.0,304.718861,58.022847
Kepler-749,2.3235321e+17,5009.0,1.5708913000000003e+28,52177500.0,320.386879,62.213189
Kepler-750,3.6442117e+17,6160.0,2.2867405e+28,85571100.0,304.12315,65.197199
Kepler-427,3.39427e+17,5800.0,1.9089312000000002e+28,93919500.0,302.530002,65.095848
Kepler-428,2.221704e+17,5150.0,1.7299689e+28,55656000.0,304.14977,61.598694
Kepler-430,2.907531682e+17,5884.0,2.3265099e+28,103659300.0,315.670028,69.428186
Kepler-431,1.522607808e+17,6004.0,2.1276629000000004e+28,75831300.0,290.110142,65.893088
Kepler-432,2.684559e+17,4995.0,2.6247804000000003e+28,282454200.0,314.907641,68.126674
Kepler-433,5.770259e+17,6360.0,2.9031662000000003e+28,157228200.0,314.727948,60.203823
Kepler-434,3.826268e+17,5977.0,2.386164e+28,96006600.0,310.359764,63.101401
Kepler-435,6.387399e+17,6161.0,3.0622438000000003e+28,223319700.0,308.578957,63.681663
Kepler-437,1.2867369e+17,4551.0,1.4118137e+28,47307600.0,316.862319,63.086264
Kepler-1491,4.0484384e+17,5728.0,1.98847e+28,68874300.0,312.832513,65.703008
Kepler-1492,1.1447947e+17,4712.0,1.5311219000000002e+28,50090400.0,301.356736,62.465913
Kepler-1493,1.7650204e+17,5863.0,2.1077782e+28,89745300.0,299.92466,60.092034
Kepler-1494,3.2677563e+17,5659.0,1.9089312000000002e+28,65395800.0,292.765924,65.604483
Kepler-1495,4.0330099e+17,5831.0,2.0481241e+28,72352800.0,296.315165,60.753599
Kepler-1496,3.9898101e+17,6182.0,2.3463946e+28,88353900.0,313.004687,65.25018
Kepler-1497,3.4621554e+17,5675.0,1.9089312000000002e+28,66091500.0,316.661198,64.886913
Kepler-1498,2.283418e+17,5256.0,1.7100842000000003e+28,56351700.0,297.475494,66.951868
Kepler-1499,9.56567e+16,5097.0,1.6305454e+28,54264600.0,294.251623,63.916807
Kepler-1500,2.7894728e+17,5845.0,1.98847e+28,69570000.0,301.060797,61.163275
Kepler-1501,2.7401016e+17,6229.0,2.386164e+28,90441000.0,304.035036,63.106445
Kepler-1502,4.751978e+17,6666.0,2.8633968e+28,119660400.0,311.462322,59.058438
Kepler-1503,2.622845e+17,5069.0,1.5311219000000002e+28,51481800.0,310.477949,62.950748
Kepler-1504,3.1751853e+17,5393.0,1.6901995000000002e+28,56351700.0,311.036971,70.771115
Kepler-1505,1.1077663e+17,5686.0,1.8492771000000002e+28,59830200.0,307.11065,62.420438
Kepler-1506,4.0669526e+17,5676.0,1.8890465000000001e+28,64700100.0,304.045129,62.542547
Kepler-1507,1.0553094e+17,5410.0,1.7697383000000002e+28,59134500.0,305.271461,67.715414
Kepler-1508,2.7524444e+17,6158.0,2.2668558e+28,84875400.0,315.021028,59.496946
alf Tau,6304085100000000.0,4055.0,2.2469711e+28,3137607000.0,69.789189,-5.467327
HATS-8,2.5580453e+17,5679.0,2.1077782e+28,75831300.0,292.387126,-4.226743
K2-21,2.58735945e+16,4222.06,1.3521596000000003e+28,45220500.0,336.364946,-5.724631
K2-30,1.037597482e+17,5425.0,1.7896230000000003e+28,58438800.0,55.516407,3.254864
Kepler-751,2.3081036e+17,5387.0,1.7299689e+28,58438800.0,313.200522,63.837536
Kepler-752,3.3171275e+17,5373.0,1.7299689e+28,57743100.0,305.120224,58.710003
Kepler-753,8.578246e+16,4346.0,1.3521596000000003e+28,45220500.0,304.559748,58.741811
Kepler-754,3.6781544e+17,5935.0,2.1077782e+28,75135600.0,306.482944,58.375978
Kepler-755,1.1355376e+17,5043.0,1.6305454e+28,53568900.0,313.778223,60.518838
Kepler-756,2.6290164e+17,5282.0,1.6305454e+28,54960300.0,304.583179,62.188354
Kepler-757,3.1350712e+17,6014.0,2.1475476000000002e+28,78614100.0,313.736248,60.837638
Kepler-758,4.1749521e+17,6228.0,2.3066252000000003e+28,98789400.0,308.293949,61.540841
Kepler-307,1.805967639e+17,5367.0,1.8095077000000003e+28,56351700.0,314.599495,59.627367
Kepler-438,4.474265e+16,3748.0,1.0737738000000001e+28,36176400.0,290.460132,64.565421
Kepler-439,2.1383901e+17,5431.0,1.7498536000000002e+28,60525900.0,289.937912,66.727217
Kepler-440,8.053677e+16,4134.0,1.1334279e+28,38959200.0,296.393255,63.491786
Kepler-441,8.763388e+16,4340.0,1.1334279e+28,38263500.0,300.312287,70.922463
Kepler-442,1.0553094e+17,4402.0,1.2129667e+28,41742000.0,295.349953,61.373889
Kepler-443,2.4037603e+17,4723.0,1.4714678000000002e+28,49394700.0,308.866448,70.906047
Kepler-444,1.12566336e+16,5046.0,1.5112372e+28,52177500.0,303.535488,62.792918
Kepler-445,2.77713e+16,3157.0,3.579246e+27,14609700.0,321.287949,64.904011
Kepler-446,3.70284e+16,3359.0,4.3746340000000004e+27,16696800.0,292.998328,67.384845
Kepler-1509,3.9404389e+17,5780.0,1.98847e+28,68874300.0,297.129515,69.0744
Kepler-1510,4.9834055e+17,6200.0,2.3662793000000002e+28,89049600.0,323.600136,66.390518
Kepler-1511,2.7678729e+17,6064.0,2.3265099e+28,89745300.0,302.438632,64.558422
Kepler-1512,4.998834e+16,4372.0,1.4515831000000001e+28,46611900.0,304.764811,65.599545
Kepler-1513,1.1849088e+17,5617.0,1.9685853000000001e+28,67482900.0,302.190782,60.531626
Kepler-1514,1.1694803e+17,6251.0,2.4060487000000003e+28,84875400.0,305.58755,58.53593
